日期,市場別,代號,名稱,狀態,原始資料
2026-05-25,上櫃,80212,尖點二(../../mainboard/listed/company-detail.html?code=80212),處置,33 | 115/05/25 | 80212 | 尖點二(../../mainboard/listed/company-detail.html?code=80212) | 7 | 115/05/26~115/06/08 | 轉(交)換公司債之標的證券經本中心或臺灣證券交易所發布處置 | 上市公司尖點科技股份有限公司股票(代號：8021)經臺灣證券交易所股份有限公司發布第二次處置，依本中心「櫃檯買賣公布或通知注意交易資訊暨處置作業要點」第六條規定，爰自115年5月26日起10個營業日(115年5月26日至115年6月8日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)對尖點科技股份有限公司國內第二次無擔保轉換公司債（代號：80212）改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。 | 227.00 | N/A | 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=8021) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-05-25,上櫃,8040,九暘,注意,33 | 8040 | 九暘 | 43 | 最近六個營業日(含當日)累積之最後成交價漲幅達39.05%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達136.48%(第二款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達153.09%(第二款)當日週轉率達7.78%(第四款) | 115/05/25 | 122.50 | N/A | ../../mainboard/listed/company-detail.html?code=8040
2026-05-25,上櫃,8042,金山電,注意,33 | 8042 | 金山電 | 43 | 最近六個營業日(含當日)累積之最後成交價漲幅達33.32%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達119.15%(第二款)元大證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為50.2%(第五款) | 115/05/25 | 135.00 | 43.13 | ../../mainboard/listed/company-detail.html?code=8042
2026-05-25,上櫃,80426,金山電六,注意,33 | 80426 | 金山電六 | 43 | 最近六個營業日(含當日)累積之最後成交價漲幅達29.42%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣54元(第一款) | 115/05/25 | 227.00 | N/A | ../../mainboard/listed/company-detail.html?code=80426
2026-05-25,上櫃,8096,擎亞,注意,33 | 8096 | 擎亞 | 43 | 最近六個營業日(含當日)累積之最後成交價漲幅達27.08%，當日週轉率達17.99%(第四款) | 115/05/25 | 124.50 | 72.81 | ../../mainboard/listed/company-detail.html?code=8096
2026-05-25,上櫃,8182,加高,注意,33 | 8182 | 加高 | 43 | 最近六個營業日(含當日)累積之最後成交價漲幅達30.14%(第一款) | 115/05/25 | 45.45 | 757.50 | ../../mainboard/listed/company-detail.html?code=8182
2026-05-25,上櫃,8291,尚茂,注意,33 | 8291 | 尚茂 | 43 | 最近六個營業日(含當日)累積之最後成交價漲幅達59.28%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達654.71%(第二款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達541.02%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達459.28%(第二款) | 115/05/25 | 100.00 | N/A | ../../mainboard/listed/company-detail.html?code=8291
2026-05-25,上櫃,8358,金居,注意,33 | 8358 | 金居 | 43 | 最近六個營業日(含當日)累積之最後成交價漲幅達34.8%(第一款) | 115/05/25 | 545.00 | 104.61 | ../../mainboard/listed/company-detail.html?code=8358
2026-05-25,上櫃,8444,綠河-KY,注意,33 | 8444 | 綠河-KY | 43 | 最近六個營業日(含當日)累積之最後成交價跌幅達31.35%(第一款) | 115/05/25 | 6.50 | N/A | ../../mainboard/listed/company-detail.html?code=8444
2026-05-25,上市,9103,美德醫療-DR,注意,491 | 9103 | 美德醫療-DR | 16 | 公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價59.51 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。 | 115.05.25 | 5.55 | -----
2026-05-22,上市,050328,華固凱基56購01,注意,45 | 050328 | 華固凱基56購01 | 14 | 最近六個營業日累積收盤價漲幅達32.54%﹝第一款﹞。 | 115.05.22 | 12.50 | -----
2026-05-22,上市,058462,汎銓元大59購05,注意,69 | 058462 | 汎銓元大59購05 | 7 | 最近六個營業日累積收盤價漲幅達55.13%﹝第一款﹞。 | 115.05.22 | 16.10 | -----
2026-05-22,上市,058462,汎銓元大59購05,處置,6 | 115/05/22 | 058462 | 汎銓元大59購05 | 2 | 連續三次 | 115/05/25～115/06/05 | 第一次處置 | １處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。 ２處置期間：自民國一百十五年五月二十五日起至一百十五年六月五日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。 ３處置措施： ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。 ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。 | 提供處置有價證券連結資訊 1.處置原因：提供公布日期近一個月之「公布注意交易資訊」數據標準 2.公開資訊觀測站：提供財務業務與重大訊息之精華版資訊
2026-05-22,上市,058498,汎銓國票5A購01,注意,71 | 058498 | 汎銓國票5A購01 | 6 | 最近六個營業日累積收盤價跌幅達38.10%﹝第一款﹞。 | 115.05.22 | 13.70 | -----
2026-05-22,上櫃,1591,駿吉-KY,注意,34 | 1591 | 駿吉-KY | 32 | 最近六個營業日(含當日)累積之最後成交價跌幅達30.82%(第一款) | 115/05/22 | 37.80 | N/A | ../../mainboard/listed/company-detail.html?code=1591
2026-05-22,上市,1727,中華化,注意,142 | 1727 | 中華化 | 9 | 最近六個營業日累積收盤價漲幅達26.33%。且05月22日之週轉率為11.80%﹝第四款﹞。 | 115.05.22 | 102.00 | 275.68
2026-05-22,上市,2313,華通,注意,164 | 2313 | 華通 | 18 | 最近九十個營業日起迄兩個營業日之收盤價漲幅達193.86% ﹝第二款﹞。05月21日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.68%，且05月21日當日沖銷成交量占該日總成交量比率68.55%﹝第十三款﹞。 | 115.05.22 | 278.00 | 49.03
2026-05-22,上市,2327,國巨*,注意,169 | 2327 | 國巨* | 13 | 最近六個營業日累積收盤價漲幅達32.37%。且六個營業日起迄兩個營業日收盤價價差達173.50元﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達120.70% ﹝第二款﹞。六個營業日起迄兩個營業日收盤價價差達173.50元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.05.22 | 629.00 | 49.53
2026-05-22,上市,2337,旺宏,注意,173 | 2337 | 旺宏 | 19 | 最近九十個營業日起迄兩個營業日之收盤價漲幅達244.86% ﹝第二款﹞。 | 115.05.22 | 149.50 | -----
2026-05-22,上市,2375,凱美,注意,190 | 2375 | 凱美 | 11 | 最近六個營業日累積收盤價漲幅達30.09%。且05月22日之成交量為最近六十個營業日日平均成交量之5.92倍﹝第三款﹞。且05月22日之週轉率為26.09%﹝第四款﹞。 | 115.05.22 | 134.50 | 40.88
2026-05-22,上市,2404,漢唐,注意,200 | 2404 | 漢唐 | 3 | 六個營業日起迄兩個營業日收盤價價差達155.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.05.22 | 1155.00 | 21.47
2026-05-22,上市,2424,隴華,注意,210 | 2424 | 隴華 | 7 | 最近六個營業日累積收盤價跌幅達45.29%﹝第一款﹞。 | 115.05.22 | 14.60 | -----
2026-05-22,上市,2455,全新,注意,219 | 2455 | 全新 | 28 | 05月22日之本益比為 134.07，且股價淨值比為21.43 。另當日週轉率為 8.63%，暨元大證券商成交賣出金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為28.05%。單一投資人當日買進該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上。且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。 | 115.05.22 | 425.00 | 134.07
2026-05-22,上市,2478,大毅,注意,229 | 2478 | 大毅 | 10 | 最近六個營業日累積收盤價漲幅達45.95%﹝第一款﹞。 | 115.05.22 | 127.50 | 34.37
2026-05-22,上市,2484,希華,注意,232 | 2484 | 希華 | 26 | 最近六個營業日累積收盤價漲幅達26.68%。且05月22日之週轉率為21.64%﹝第四款﹞。且05月22日元大證券商買進之比率為37.15%﹝第五款﹞。 | 115.05.22 | 49.30 | 66.62
2026-05-22,上市,2485,兆赫,注意,233 | 2485 | 兆赫 | 15 | 最近九十個營業日起迄兩個營業日之收盤價漲幅達185.71% ﹝第二款﹞。最近六個營業日之累積週轉率為94.43%。且05月22日之週轉率為11.61%﹝第十款﹞。 | 115.05.22 | 73.00 | 1825.00
2026-05-22,上市,2492,華新科,注意,237 | 2492 | 華新科 | 21 | 最近六個營業日累積收盤價漲幅達30.23%。且六個營業日起迄兩個營業日收盤價價差達86.50 元﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達127.62% ﹝第二款﹞。 | 115.05.22 | 292.50 | 56.03
2026-05-22,上市,2911,麗嬰房,注意,254 | 2911 | 麗嬰房 | 6 | 最近六個營業日累積收盤價漲幅達57.24%﹝第一款﹞。 | 115.05.22 | 8.69 | 2.26
2026-05-22,上市,2911,麗嬰房,處置,69 | 115/05/22 | 2911 | 麗嬰房 | 2 | 連續三次 | 115/05/25～115/06/05 | 第一次處置 | １處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。 ２處置期間：自民國一百十五年五月二十五日起至一百十五年六月五日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。 ３處置措施： ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。 ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。 | 提供處置有價證券連結資訊 1.處置原因：提供公布日期近一個月之「公布注意交易資訊」數據標準 2.公開資訊觀測站：提供財務業務與重大訊息之精華版資訊
2026-05-22,上市,3026,禾伸堂,注意,268 | 3026 | 禾伸堂 | 29 | 最近六個營業日累積收盤價漲幅達30.79%。且六個營業日起迄兩個營業日收盤價價差達149.50元﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達145.61% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達303.81% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達349.52% ﹝第二款﹞。六個營業日起迄兩個營業日收盤價價差達149.50元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.05.22 | 476.50 | 61.40
2026-05-22,上市,3037,欣興,注意,274 | 3037 | 欣興 | 14 | 六個營業日起迄兩個營業日收盤價價差達149.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.05.22 | 970.00 | 142.65
2026-05-22,上櫃,30371,欣興一,注意,34 | 30371 | 欣興一 | 32 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣95元(第十一款) | 115/05/22 | 593.00 | N/A | ../../mainboard/listed/company-detail.html?code=30371
2026-05-22,上市,3048,益登,注意,277 | 3048 | 益登 | 7 | 最近六個營業日累積收盤價漲幅達39.78%﹝第一款﹞。 | 115.05.22 | 74.50 | 26.80
2026-05-22,上市,3090,日電貿,注意,285 | 3090 | 日電貿 | 13 | 最近六個營業日累積收盤價漲幅達52.99%。且六個營業日起迄兩個營業日收盤價價差達73.00 元﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達115.00% ﹝第二款﹞。 | 115.05.22 | 215.00 | 44.79
2026-05-22,上市,3149,正達,注意,289 | 3149 | 正達 | 9 | 最近六個營業日之累積週轉率為84.61%。且05月22日之週轉率為16.02%﹝第十款﹞。 | 115.05.22 | 59.10 | -----
2026-05-22,上市,3167,大量,注意,290 | 3167 | 大量 | 34 | 05月22日之本益比為80.99，且股價淨值比為20.55 。另當日週轉率為 6.91%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。 | 115.05.22 | 831.00 | 80.99
2026-05-22,上櫃,3221,台嘉碩,注意,34 | 3221 | 台嘉碩 | 32 | 最近六個營業日(含當日)累積之最後成交價漲幅達31.22%(第一款)當日週轉率達11.82%(第四款)元大證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為31.4%(第五款) | 115/05/22 | 56.40 | 194.48 | ../../mainboard/listed/company-detail.html?code=3221
2026-05-22,上櫃,3236,千如,注意,34 | 3236 | 千如 | 32 | 最近六個營業日(含當日)累積之最後成交價漲幅達29.14%，當日週轉率達5.76%(第四款) | 115/05/22 | 53.00 | 126.19 | ../../mainboard/listed/company-detail.html?code=3236
2026-05-22,上櫃,3455,由田,注意,34 | 3455 | 由田 | 32 | 當日本益比為164.61、股價淨值比為7.59且為其所屬產業類別股價淨值比之2.81倍、當日週轉率達6.81%、摩根大通證券公司當日賣出該有價證券之成交金額達1.22億元，且占當日該有價證券之總成交金額10.1%、單一投資人當日賣出該有價證券之成交金額達1.22億元，且占當日該有價證券之總成交金額10.1%(第六款) | 115/05/22 | 293.00 | 164.61 | ../../mainboard/listed/company-detail.html?code=3455
2026-05-22,上櫃,3490,單井,注意,34 | 3490 | 單井 | 32 | 最近六個營業日(含當日)之累積週轉率為89.25%，當日週轉率達23.89%(第十款) | 115/05/22 | 43.50 | 16.23 | ../../mainboard/listed/company-detail.html?code=3490
2026-05-22,上櫃,3491,昇達科,注意,34 | 3491 | 昇達科 | 32 | 最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達175.32%(第二款)當日本益比為211.16、股價淨值比為38.11且為其所屬產業類別股價淨值比之4.91倍、當日週轉率達5.21%(第六款)最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣240元(第十一款) | 115/05/22 | 1930.00 | 211.16 | ../../mainboard/listed/company-detail.html?code=3491
2026-05-22,上櫃,3537,堡達,注意,34 | 3537 | 堡達 | 32 | 最近六個營業日(含當日)累積之最後成交價漲幅達31.98%(第一款) | 115/05/22 | 69.80 | 27.37 | ../../mainboard/listed/company-detail.html?code=3537
